region_name,country,income,agency,channel,dac_category,fiscal_year,amt
Western Hemisphere,Nicaragua,LMIC,USAID,Multilateral,Humanitarian,2008,154780.0
Western Hemisphere,Haiti,LIC,USAID,Church and Faith Based,Commodity Assistance,2003,71479.0
Western Hemisphere,Paraguay,UMIC,STATE,NGO,Governance,1991,108341.0
Western Hemisphere,Guatemala,UMIC,USAID,Enterprises,Governance,2002,100362.0
Western Hemisphere,Panama,HIC,USAID,Government,Health and Population,2019,1688.0
Western Hemisphere,Guatemala,UMIC,IAF,NGO,Education,2016,276983.0
Western Hemisphere,Nicaragua,LMIC,USAID,NGO,Governance,2014,45895.0
Western Hemisphere,Mexico,UMIC,USAID,NGO,Governance,2015,535524.0
Western Hemisphere,Nicaragua,LMIC,USAID,NGO,Governance,2013,1984275.0
Western Hemisphere,Peru,UMIC,USAID,Government,Commodity Assistance,1997,378438.0
Western Hemisphere,Peru,UMIC,IAF,Government,Other,1992,1254940.0
Western Hemisphere,Dominican Republic,UMIC,USAID,Enterprises,Administrative Costs,2009,1827.0
Western Hemisphere,Guyana,UMIC,USAID,Enterprises,Administrative Costs,2016,4810.0
Western Hemisphere,Honduras,LMIC,STATE,NGO,Governance,2011,458366.0
Western Hemisphere,Guatemala,UMIC,USAID,Universities and Research Institutes,Health and Population,2015,79183.0
Western Hemisphere,Nicaragua,LMIC,USAID,Multilateral,Humanitarian,2008,7632.0
Western Hemisphere,Guatemala,UMIC,USAID,Enterprises,Agriculture,2009,581453.0
Western Hemisphere,Haiti,LIC,USAID,Enterprises,Administrative Costs,2011,52525.0
Western Hemisphere,Costa Rica,UMIC,DOI,Universities and Research Institutes,Other,2013,165642.0
Western Hemisphere,Haiti,LIC,USAID,Enterprises,Humanitarian,2008,163366.0
Western Hemisphere,Haiti,LIC,USAID,Universities and Research Institutes,Health and Population,2003,14160.0
Western Hemisphere,Nicaragua,LMIC,AGR,NGO,Education,2003,62030.0
Western Hemisphere,Jamaica,UMIC,USAID,Enterprises,Economic Growth,2002,481126.0
Western Hemisphere,Haiti,LIC,USAID,Government,Commodity Assistance,1993,52083.0
Western Hemisphere,El Salvador,LMIC,DOD,Government,Governance,2004,7852787.0
Western Hemisphere,Peru,UMIC,USAID,Enterprises,Governance,2003,414644.0
Western Hemisphere,Jamaica,UMIC,USAID,Government,Health and Population,2018,5533.0
Western Hemisphere,Costa Rica,UMIC,STATE,Government,Other,2016,449076.0
Western Hemisphere,Colombia,UMIC,USAID,Universities and Research Institutes,Administrative Costs,2018,2548.0
Western Hemisphere,Haiti,LIC,USAID,Multilateral,Humanitarian,2005,16386.0
Western Hemisphere,Honduras,LMIC,USAID,Enterprises,Administrative Costs,2020,91608.0
Western Hemisphere,Nicaragua,LMIC,AGR,Government,Commodity Assistance,1998,297879.0
Western Hemisphere,Guatemala,UMIC,USAID,Enterprises,Administrative Costs,2013,4391.0
Western Hemisphere,Haiti,LIC,PC,Government,Other,2005,1003977.0
Western Hemisphere,Panama,HIC,DOJ,Government,Governance,2014,84623.0
Western Hemisphere,Mexico,UMIC,DOJ,Government,Governance,2019,104401.0
Western Hemisphere,Guatemala,UMIC,USAID,NGO,Commodity Assistance,2007,120493.0
Western Hemisphere,Honduras,LMIC,USAID,Enterprises,Governance,2001,41072.0
Western Hemisphere,Peru,UMIC,USAID,Government,Other,1980,8821242.0
Western Hemisphere,Cuba,UMIC,STATE,NGO,Governance,2018,110919.0
Western Hemisphere,Nicaragua,LMIC,USAID,Government,Administrative Costs,2020,34126.0
Western Hemisphere,Haiti,LIC,USAID,NGO,Humanitarian,2011,3375876.0
Western Hemisphere,Dominican Republic,UMIC,HHS,Multilateral,Health and Population,2010,172395.0
Western Hemisphere,Bolivia,LMIC,USAID,Enterprises,Health and Population,2009,91084.0
Western Hemisphere,Ecuador,UMIC,STATE,NGO,Governance,2003,544600.0
Western Hemisphere,Haiti,LIC,IAF,NGO,Governance,2014,21586.0
Western Hemisphere,Haiti,LIC,STATE,NGO,Humanitarian,2000,3306.0
Western Hemisphere,Canada,HIC,DOI,Government,Other,2003,139785.0
Western Hemisphere,Bolivia,LMIC,AGR,Government,Commodity Assistance,2001,1818643.0
Western Hemisphere,Argentina,UMIC,DOI,Government,Other,2006,6251.0
Western Hemisphere,Guyana,UMIC,PC,Government,Other,2016,1420.0
Western Hemisphere,Ecuador,UMIC,USAID,Government,Other,2018,489042.0
Western Hemisphere,Haiti,LIC,USAID,Enterprises,Administrative Costs,2015,79944.0
Western Hemisphere,Guatemala,UMIC,USAID,NGO,Commodity Assistance,2009,135565.0
Western Hemisphere,Brazil,UMIC,USAID,Government,Health and Population,2010,5334.0
Western Hemisphere,Colombia,UMIC,USAID,Multilateral,Governance,2011,852560.0
Western Hemisphere,Honduras,LMIC,USAID,Universities and Research Institutes,Health and Population,2007,2361229.0
Western Hemisphere,Nicaragua,LMIC,USAID,Enterprises,Administrative Costs,2019,359.0
Western Hemisphere,Peru,UMIC,USAID,Government,Other,1972,11053761.0
Western Hemisphere,Nicaragua,LMIC,USAID,Universities and Research Institutes,Health and Population,2001,350733.0
Western Hemisphere,Haiti,LIC,USAID,NGO,Health and Population,2007,91282.0
Western Hemisphere,El Salvador,LMIC,USAID,Church and Faith Based,Governance,2007,92271.0
Western Hemisphere,Nicaragua,LMIC,USAID,Enterprises,Education,2014,1077008.0
Western Hemisphere,Peru,UMIC,USAID,Enterprises,Administrative Costs,2015,12839.0
Western Hemisphere,Bolivia,LMIC,USAID,Government,Health and Population,2007,1769.0
Western Hemisphere,Colombia,UMIC,DOL,NGO,Governance,2020,424258.0
Western Hemisphere,Costa Rica,UMIC,STATE,Government,Other,2020,70875.0
Western Hemisphere,Peru,UMIC,USAID,Government,Commodity Assistance,1993,979780.0
Western Hemisphere,Brazil,UMIC,USAID,Enterprises,Administrative Costs,2016,35104.0
Western Hemisphere,Mexico,UMIC,USAID,Enterprises,Governance,2011,564744.0
Western Hemisphere,Peru,UMIC,USAID,Enterprises,Governance,2009,246970.0
Western Hemisphere,Costa Rica,UMIC,USAID,Enterprises,Administrative Costs,2021,466.0
Western Hemisphere,Paraguay,UMIC,IAF,NGO,Agriculture,2016,13483.0
Western Hemisphere,Ecuador,UMIC,USAID,NGO,Other,2010,1987.0
Western Hemisphere,Peru,UMIC,STATE,Government,Other,2008,35666.0
Western Hemisphere,Colombia,UMIC,STATE,NGO,Humanitarian,2019,2000000.0
Western Hemisphere,Haiti,LIC,USAID,Church and Faith Based,Education,2011,6875.0
Western Hemisphere,Nicaragua,LMIC,USAID,Church and Faith Based,Commodity Assistance,2008,22410.0
Western Hemisphere,Mexico,UMIC,USAID,Enterprises,Governance,2010,13821.0
Western Hemisphere,Peru,UMIC,IAF,NGO,Agriculture,2009,119606.0
Western Hemisphere,Peru,UMIC,USAID,Enterprises,Other,2014,162514.0
Western Hemisphere,Nicaragua,LMIC,USAID,Government,Health and Population,2009,27837.0
Western Hemisphere,Honduras,LMIC,USAID,Government,Administrative Costs,2020,10786.0
Western Hemisphere,Guatemala,UMIC,USAID,Enterprises,Governance,2004,49298.0
Western Hemisphere,Panama,HIC,IAF,NGO,Agriculture,2016,32805.0
Western Hemisphere,Haiti,LIC,USAID,Enterprises,Economic Growth,2020,65311.0
Western Hemisphere,Haiti,LIC,USAID,NGO,Commodity Assistance,2010,862092.0
Western Hemisphere,Guatemala,UMIC,AGR,NGO,Education,2003,608240.0
Western Hemisphere,Bolivia,LMIC,USAID,Church and Faith Based,Commodity Assistance,2002,63910.0
Western Hemisphere,El Salvador,LMIC,IAF,NGO,Governance,2009,56789.0
Western Hemisphere,Jamaica,UMIC,USAID,Government,Other,2006,1303.0
Western Hemisphere,Jamaica,UMIC,USAID,Government,Health and Population,2002,58716.0
Western Hemisphere,El Salvador,LMIC,IAF,NGO,Agriculture,2010,106128.0
Western Hemisphere,Haiti,LIC,USAID,NGO,Health and Population,2017,30000.0
Western Hemisphere,Colombia,UMIC,USAID,Enterprises,Administrative Costs,2010,524.0
Western Hemisphere,Guatemala,UMIC,USAID,Government,Health and Population,2017,25360.0
Western Hemisphere,Bahamas,HIC,DOD,Government,Governance,2002,199633.0
Western Hemisphere,Chile,HIC,AGR,Government,Agriculture,2011,681.0
Western Hemisphere,Peru,UMIC,USAID,Enterprises,Administrative Costs,2008,1022.0
Western Hemisphere,Peru,UMIC,USAID,NGO,Humanitarian,2018,257172.0
Western Hemisphere,Guatemala,UMIC,USAID,Government,Other,1980,13546133.0
Western Hemisphere,Nicaragua,LMIC,USAID,Government,Administrative Costs,2020,17693.0
Western Hemisphere,Guatemala,UMIC,USAID,Enterprises,Health and Population,2021,480722.0
Western Hemisphere,Guatemala,UMIC,AGR,NGO,Education,2012,132532.0
Western Hemisphere,Nicaragua,LMIC,USAID,Enterprises,Governance,2006,42917.0
Western Hemisphere,Honduras,LMIC,USAID,Enterprises,Education,2002,1454032.0
Western Hemisphere,Ecuador,UMIC,STATE,NGO,Governance,2019,45000.0
Western Hemisphere,Haiti,LIC,USAID,Enterprises,Administrative Costs,2016,412274.0
Western Hemisphere,Bolivia,LMIC,USAID,NGO,Governance,2005,490303.0
Western Hemisphere,Uruguay,HIC,STATE,Multilateral,Humanitarian,2019,580000.0
Western Hemisphere,Colombia,UMIC,USAID,NGO,Humanitarian,2020,3922567.0
Western Hemisphere,Suriname,UMIC,DOD,Government,Governance,1998,122207.0
Western Hemisphere,Colombia,UMIC,USAID,Enterprises,Administrative Costs,2014,442241.0
Western Hemisphere,Peru,UMIC,USAID,Government,Commodity Assistance,1998,1477956.0
Western Hemisphere,Dominican Republic,UMIC,USAID,Multilateral,Health and Population,2008,351251.0
Western Hemisphere,Peru,UMIC,USAID,NGO,Health and Population,2004,212741.0
Western Hemisphere,Guatemala,UMIC,USAID,Government,Governance,2007,1687.0
Western Hemisphere,Colombia,UMIC,USAID,Multilateral,Humanitarian,2011,697862.0
Western Hemisphere,Honduras,LMIC,USAID,Enterprises,Administrative Costs,2019,6868.0
Western Hemisphere,Jamaica,UMIC,USAID,Government,Health and Population,2005,422529.0
Western Hemisphere,Ecuador,UMIC,DOI,NGO,Other,2018,332.0
Western Hemisphere,Ecuador,UMIC,FTC,Government,Economic Growth,2010,8087.0
Western Hemisphere,Dominican Republic,UMIC,DOI,NGO,Other,2008,33973.0
Western Hemisphere,Paraguay,UMIC,USAID,Enterprises,Health and Population,2010,306479.0
Western Hemisphere,Nicaragua,LMIC,USAID,Government,Governance,2008,19073.0
Western Hemisphere,Mexico,UMIC,USAID,Enterprises,Administrative Costs,2015,4147.0
Western Hemisphere,Guatemala,UMIC,USAID,Government,Commodity Assistance,2000,1116958.0
Western Hemisphere,Guatemala,UMIC,USAID,Enterprises,Administrative Costs,2016,14875.0
Western Hemisphere,Honduras,LMIC,USAID,NGO,Governance,2009,533126.0
Western Hemisphere,Jamaica,UMIC,USAID,Enterprises,Administrative Costs,2013,267757.0
Western Hemisphere,Peru,UMIC,USAID,Enterprises,Governance,2016,530822.0
Western Hemisphere,Guatemala,UMIC,DOJ,Government,Governance,2010,23376.0
Western Hemisphere,Haiti,LIC,STATE,NGO,Governance,2010,358711.0
Western Hemisphere,Haiti,LIC,USAID,NGO,Governance,2007,304275.0
Western Hemisphere,Colombia,UMIC,USAID,Enterprises,Governance,2014,959.0
Western Hemisphere,Guatemala,UMIC,USAID,NGO,Education,2009,733630.0
Western Hemisphere,Peru,UMIC,USAID,Enterprises,Economic Growth,2002,802093.0
Western Hemisphere,Haiti,LIC,USAID,Government,Administrative Costs,2016,14051.0
Western Hemisphere,Haiti,LIC,USAID,Government,Other,1973,5526290.0
Western Hemisphere,Honduras,LMIC,USAID,Enterprises,Health and Population,2003,3896.0
Western Hemisphere,Panama,HIC,STATE,NGO,Governance,1992,250654.0
Western Hemisphere,Haiti,LIC,USAID,Government,Governance,2004,13296.0
Western Hemisphere,St. Kitts and Nevis,HIC,DOD,Government,Governance,2016,106164.0
Western Hemisphere,Peru,UMIC,USAID,Enterprises,Health and Population,2010,139856.0
Western Hemisphere,Colombia,UMIC,USAID,Enterprises,Governance,2014,156620.0
Western Hemisphere,Guyana,UMIC,USAID,Government,Other,1971,2013608.0
Western Hemisphere,Dominican Republic,UMIC,USAID,Enterprises,Governance,2014,9086.0
Western Hemisphere,Peru,UMIC,USAID,Enterprises,Health and Population,2012,804385.0
Western Hemisphere,Mexico,UMIC,USAID,NGO,Governance,2011,2864785.0
Western Hemisphere,Nicaragua,LMIC,MCC,Government,Governance,2006,4125825.0
Western Hemisphere,Nicaragua,LMIC,USAID,Government,Commodity Assistance,1995,277082.0
Western Hemisphere,Venezuela,UMIC,USAID,Government,Administrative Costs,2017,228550.0
Western Hemisphere,Costa Rica,UMIC,DOD,Government,Governance,2003,1601125.0
Western Hemisphere,Honduras,LMIC,USAID,Government,Administrative Costs,2013,30587.0
Western Hemisphere,Guatemala,UMIC,USAID,Enterprises,Other,2020,19613.0
Western Hemisphere,Haiti,LIC,USAID,Enterprises,Governance,2015,859670.0
Western Hemisphere,Honduras,LMIC,USAID,Government,Agriculture,2013,1303.0
Western Hemisphere,Haiti,LIC,USAID,Enterprises,Administrative Costs,2015,150767.0
Western Hemisphere,Bolivia,LMIC,USAID,Government,Governance,2004,4188.0
Western Hemisphere,Bolivia,LMIC,USAID,NGO,Governance,2006,237597.0
Western Hemisphere,Guatemala,UMIC,USAID,Enterprises,Agriculture,2019,44952.0
Western Hemisphere,Guatemala,UMIC,USAID,Enterprises,Administrative Costs,2012,16343.0
Western Hemisphere,Peru,UMIC,USAID,Enterprises,Governance,2001,2459699.0
Western Hemisphere,Guyana,UMIC,PC,Government,Other,1972,4806.0
Western Hemisphere,Argentina,UMIC,IAF,Enterprises,Agriculture,2012,35425.0
Western Hemisphere,Paraguay,UMIC,PC,Government,Education,2020,105024.0
Western Hemisphere,Haiti,LIC,USAID,Church and Faith Based,Health and Population,2007,425.0
Western Hemisphere,Guatemala,UMIC,USAID,NGO,Commodity Assistance,2012,742233.0
Western Hemisphere,Haiti,LIC,USAID,NGO,Commodity Assistance,2011,12834.0
Western Hemisphere,Guatemala,UMIC,USAID,Enterprises,Health and Population,2017,658.0
Western Hemisphere,Nicaragua,LMIC,IAF,NGO,Governance,2007,108218.0
Western Hemisphere,Guatemala,UMIC,USAID,Enterprises,Administrative Costs,2015,1859.0
Western Hemisphere,Brazil,UMIC,DOI,Government,Other,2002,56338.0
Western Hemisphere,Panama,HIC,PC,Government,Education,2018,515331.0
Western Hemisphere,Mexico,UMIC,USAID,NGO,Other,2015,3774496.0
Western Hemisphere,Dominican Republic,UMIC,USAID,Enterprises,Administrative Costs,2014,1163060.0
Western Hemisphere,Haiti,LIC,USAID,Enterprises,Administrative Costs,2015,32070.0
Western Hemisphere,Bolivia,LMIC,USAID,Enterprises,Administrative Costs,2002,20613.0
Western Hemisphere,Costa Rica,UMIC,USAID,Government,Other,1991,5138288.0
Western Hemisphere,Mexico,UMIC,USAID,Government,Administrative Costs,2020,981.0
Western Hemisphere,Mexico,UMIC,USAID,Government,Administrative Costs,2008,136437.0
Western Hemisphere,Paraguay,UMIC,PC,Government,Health and Population,2020,26937.0
Western Hemisphere,Bolivia,LMIC,AGR,NGO,Commodity Assistance,2003,53924.0
Western Hemisphere,Chile,HIC,IAF,Government,Other,1977,47566.0
Western Hemisphere,Guatemala,UMIC,TREAS,Government,Governance,2012,419530.0
Western Hemisphere,Haiti,LIC,USAID,Enterprises,Governance,2011,20372.0
Western Hemisphere,Dominican Republic,UMIC,DOD,Government,Health and Population,2005,14959.0
Western Hemisphere,Ecuador,UMIC,USAID,Universities and Research Institutes,Governance,2013,453056.0
Western Hemisphere,Guatemala,UMIC,USAID,Enterprises,Governance,2019,385856.0
Western Hemisphere,Dominican Republic,UMIC,USAID,Multilateral,Governance,2006,375075.0
Western Hemisphere,El Salvador,LMIC,USAID,Multilateral,Humanitarian,2004,125650.0
Western Hemisphere,Mexico,UMIC,DHS,Government,Economic Growth,2011,1832.0
Western Hemisphere,Cuba,UMIC,STATE,NGO,Governance,2015,95457.0
Western Hemisphere,Peru,UMIC,PC,Government,Other,2013,90552.0
Western Hemisphere,Bolivia,LMIC,USAID,Government,Commodity Assistance,1995,10639.0
Western Hemisphere,Peru,UMIC,USAID,Government,Other,2010,10665.0
Western Hemisphere,Ecuador,UMIC,USAID,NGO,Governance,2004,1549.0
Western Hemisphere,Brazil,UMIC,STATE,Multilateral,Other,2015,606303.0
Western Hemisphere,El Salvador,LMIC,DHS,Government,Economic Growth,2008,4436.0
Western Hemisphere,Haiti,LIC,USAID,Government,Administrative Costs,2009,196864.0
Western Hemisphere,Honduras,LMIC,DOD,Government,Governance,2014,40864.0
Western Hemisphere,Cuba,UMIC,USAID,Enterprises,Administrative Costs,2009,6263.0
Western Hemisphere,Jamaica,UMIC,USAID,NGO,Governance,2018,661664.0
Western Hemisphere,Honduras,LMIC,USAID,NGO,Commodity Assistance,2005,393016.0
Western Hemisphere,Honduras,LMIC,USAID,Enterprises,Agriculture,2002,290196.0
Western Hemisphere,Mexico,UMIC,USAID,NGO,Other,2018,2038796.0
Western Hemisphere,Bolivia,LMIC,USAID,NGO,Commodity Assistance,2003,14023.0
Western Hemisphere,Haiti,LIC,USAID,Enterprises,Administrative Costs,2017,7537.0
Western Hemisphere,Bahamas,HIC,USAID,Multilateral,Humanitarian,2019,1000000.0
Western Hemisphere,Cuba,UMIC,STATE,Multilateral,Humanitarian,2014,2111953.0
Western Hemisphere,Colombia,UMIC,USAID,Enterprises,Agriculture,2008,199346.0
Western Hemisphere,Peru,UMIC,USAID,Enterprises,Administrative Costs,2017,782.0
Western Hemisphere,Haiti,LIC,USAID,Enterprises,Health and Population,2013,33089.0
Western Hemisphere,Honduras,LMIC,USAID,Enterprises,Agriculture,2018,69753.0
Western Hemisphere,Guatemala,UMIC,USAID,NGO,Humanitarian,2020,5883851.0
Western Hemisphere,El Salvador,LMIC,USAID,Government,Administrative Costs,2005,477346.0
Western Hemisphere,Peru,UMIC,IAF,NGO,Economic Growth,2009,146705.0
Western Hemisphere,Mexico,UMIC,USAID,Enterprises,Governance,2010,5755.0
Western Hemisphere,Haiti,LIC,USAID,NGO,Commodity Assistance,2009,1281030.0
Western Hemisphere,Mexico,UMIC,STATE,NGO,Governance,2006,291527.0
Western Hemisphere,Dominican Republic,UMIC,USAID,Enterprises,Humanitarian,2003,137555.0
Western Hemisphere,Peru,UMIC,USAID,Government,Other,2020,1470963.0
Western Hemisphere,Dominican Republic,UMIC,USAID,Enterprises,Governance,2007,3696.0
Western Hemisphere,Suriname,UMIC,PC,Government,Education,2013,17506.0
Western Hemisphere,Chile,HIC,DOI,Government,Other,2004,13296.0
Western Hemisphere,Colombia,UMIC,USAID,Enterprises,Agriculture,2005,1997.0
Western Hemisphere,Haiti,LIC,USAID,NGO,Governance,2006,878417.0
Western Hemisphere,Nicaragua,LMIC,USAID,NGO,Governance,2010,18314.0
Western Hemisphere,Honduras,LMIC,PC,Government,Education,2011,160719.0
Western Hemisphere,Haiti,LIC,USAID,Enterprises,Administrative Costs,2018,485168.0
Western Hemisphere,Nicaragua,LMIC,USAID,NGO,Governance,2018,116853.0
Western Hemisphere,Peru,UMIC,STATE,Enterprises,Governance,2011,566712.0
Western Hemisphere,Honduras,LMIC,MCC,Government,Agriculture,2008,9121590.0
Western Hemisphere,Honduras,LMIC,USAID,NGO,Commodity Assistance,2007,26654.0
Western Hemisphere,Peru,UMIC,USAID,Enterprises,Education,2004,64270.0
Western Hemisphere,Haiti,LIC,USAID,Church and Faith Based,Commodity Assistance,2004,67811.0
Western Hemisphere,Mexico,UMIC,USAID,Enterprises,Other,2019,200000.0
Western Hemisphere,Honduras,LMIC,DOD,Government,Other,1959,425673.0
Western Hemisphere,Paraguay,UMIC,USAID,Enterprises,Economic Growth,2008,476980.0
Western Hemisphere,El Salvador,LMIC,USAID,NGO,Humanitarian,2001,2892098.0
Western Hemisphere,Paraguay,UMIC,IAF,NGO,Agriculture,2016,56460.0
Western Hemisphere,Colombia,UMIC,IAF,NGO,Agriculture,2013,51257.0
Western Hemisphere,Haiti,LIC,USAID,NGO,Commodity Assistance,2010,6085252.0
Western Hemisphere,Peru,UMIC,IAF,NGO,Governance,2014,32169.0
Western Hemisphere,Dominican Republic,UMIC,USAID,Enterprises,Health and Population,2008,101784.0
Western Hemisphere,Peru,UMIC,TREAS,Government,Governance,2020,9754.0
Western Hemisphere,Nicaragua,LMIC,USAID,Government,Administrative Costs,2019,11935.0
Western Hemisphere,Colombia,UMIC,USAID,Multilateral,Humanitarian,2007,162605.0
Western Hemisphere,Peru,UMIC,USAID,Enterprises,Administrative Costs,2014,1033.0
Western Hemisphere,Nicaragua,LMIC,DOD,Government,Governance,2015,267762.0
Western Hemisphere,Haiti,LIC,USAID,Enterprises,Health and Population,2014,1972.0
Western Hemisphere,Guatemala,UMIC,IAF,NGO,Education,2017,145297.0
